Nitrogen,Phosphorus,Potassium,Temperature,Humidity,pH_Value,Rainfall,Moisture,Soil Type,Crop,Yield
105.0,60.0,23.0,23.53371386,77.21705554,6.207652157,87.54004943,59.99,Clayey,Cotton,1150
102.0,46.0,19.0,22.77076388,82.5993307,6.631005298,81.49543437,59.99,Clayey,Cotton,1150
131.0,49.0,22.0,25.49848236,79.9751579,7.306918817,67.05961949,59.99,Clayey,Cotton,440
139.0,35.0,15.0,25.248679,83.4630147,5.898293044,86.55517751,59.99,Clayey,Cotton,440
108.0,36.0,19.0,22.78249615,77.51235009,7.238566893,64.61444234,59.99,Clayey,Cotton,340
118.0,45.0,23.0,23.37044424,77.43198948,7.977651226,71.67870701,59.99,Clayey,Cotton,900
107.0,51.0,22.0,24.86560781,78.22080815,5.983075895,79.56866268,59.99,Clayey,Cotton,1100
131.05415006401182,60.06148295923986,16.918286553980504,25.25522826588347,81.86754669254101,7.370815130849906,83.50489992471691,20.06537013651977,Clayey,Cotton,250
130.93049387540808,59.89265149454723,17.152329904444734,25.37315242407465,81.99088606809015,7.45064464075344,83.39255530815993,20.009762947426548,Black,Cotton,250
130.9335963393096,60.14013113003028,17.137162732468443,25.376809558989134,81.82389328021569,7.362124699794518,83.66447326970186,20.017474555785334,Black,Cotton,250
131.0182105058641,59.85060073060858,17.04107773804972,25.467376582620748,81.8051461773738,7.217778046432377,83.49314954668951,19.99142233644667,Sandy,Cotton,250
131.10372185149262,59.99401130801546,16.813101311365042,25.39823038942333,81.81850960825585,7.3416866055751875,83.3895541479022,19.943066774405025,Black,Cotton,250
123.19451527346939,50.0650957059121,15.995505112602947,23.073110239556815,75.49329877454151,6.467693334090679,70.82870706621267,40.65357536240911,Clayey,Cotton,1050
122.91968370968962,49.91807049374835,15.810198480065248,22.906801496098666,75.55501243236989,6.499017100836746,70.64365574335639,40.45318691892317,Black,Cotton,1050
122.97230851919474,49.938783299749296,15.901681183887328,23.12547400498766,75.56438683509248,6.4887613948912515,70.68780680839255,40.553406294595305,Clayey,Cotton,1050
123.01244586838807,50.127078779785464,15.948177341930162,22.996292773916846,75.61109305595522,6.475114994575585,70.72628776795165,40.55498859707378,Red,Cotton,1050
122.83489490564381,50.03885835540352,16.04025400088312,23.061192193658595,75.54001141939729,6.475856006197227,70.67130837010518,40.732822757945144,Clayey,Cotton,1050
123.00967703583616,49.97549100368349,16.04284460853517,23.082521247777436,75.6351345945955,6.621357886414316,70.76937432869579,40.614217863285894,Clayey,Cotton,1050
123.09307080521351,49.99099559546292,15.83753314952215,22.901871595351846,75.61880239121963,6.619035732445274,70.69416045184651,40.48113353370039,Clayey,Cotton,1050
122.84689239954801,49.87074809980192,16.01333454158084,23.13720687362732,75.52926122294718,6.462419905583782,70.59965730671139,40.4390767860158,Black,Cotton,1050
122.97665962273071,50.19002476723596,16.03911482977392,23.059220989490687,75.55035290259184,6.346689810635803,70.68492223808745,40.63444605802952,Loamy,Cotton,1050
133.07667545086545,49.89396751190285,24.843506630014616,25.71102840301949,81.15030726405621,7.535415419715407,100.02041316512987,33.98294277419838,Black,Cotton,3350
133.1159716945334,49.9934001796647,25.04164643428146,25.670516085879036,81.15111621351029,7.625133188335353,99.92792966880054,34.082082529415295,Loamy,Cotton,3350
133.05073139080847,49.98605663375977,24.95924976292625,25.807529846359074,81.09893802390317,7.49220414282549,99.9196925583797,34.076439233946864,Sandy,Cotton,3350
133.01152132031524,50.0032822808068,25.040512171929336,25.771622574297236,81.22520753074038,7.607775429118793,99.9690226449775,33.952647938310086,Loamy,Cotton,3350
132.85608719508303,49.94341342376182,24.821923998012725,25.704363263419253,81.19690101989315,7.671297785104075,99.86626028971257,34.00385905913939,Black,Cotton,3350
132.9991038101617,50.18314740484322,25.128780517422868,25.739720587317795,81.16753499254378,7.716916746544874,100.01682829867849,34.27000049286106,Loamy,Cotton,3350
132.94284684931208,49.871929011751014,25.064480580512612,25.93082232763593,81.22475977769729,7.596040529156845,100.07942385141178,34.29489290709437,Loamy,Cotton,3350
132.87355892915255,49.93450234173028,25.20113651370825,25.845866398591838,81.14912314676718,7.660940124813143,99.82327494987766,34.40118894531773,Loamy,Cotton,3350
131.0614975614875,60.08547737474993,16.881297303630827,25.53222362347381,81.6615546440319,7.395531237078696,83.57584883887122,19.89698188478711,Clayey,Cotton,250
111.16293960426773,53.21707739277192,19.19930755583431,23.801159366937444,77.89089855178258,6.555442443016032,84.5525061789563,19.981762471716745,Clayey,Cotton,260
126.98610857935964,52.862830140774015,23.835046029957642,22.346565949188722,76.20102674110971,6.146679897773193,70.42345768726803,19.98354116122573,Clayey,Cotton,280
107.96992563298178,46.09070483190255,17.01869353927181,24.214980099619776,84.90982599919606,6.845431414789957,64.97898874499852,19.97921625340932,Clayey,Cotton,295
106.99974491438054,41.98217661577747,23.90655746551046,21.807839661421557,84.5730155300813,6.165856928427656,85.93311802779986,19.98765656068208,Clayey,Cotton,330
108.02861680135632,36.03231165254462,19.052481962411775,22.93333820404363,77.58841443703804,7.1010525528257675,64.63128346414621,19.949464318434828,Clayey,Cotton,340
113.98127817974607,40.000068961306,23.06726615303845,25.59882693480292,81.13074805866071,6.83397132010631,95.41453882736909,19.833094623288304,Clayey,Cotton,360
101.27527829353504,57.98016692705558,18.07586133571563,25.77308882889031,81.42444046944583,6.62001158707247,78.63749102956724,20.007240752988118,Clayey,Cotton,400
131.04319261009115,35.13668457554764,18.06435688243568,24.511268036066102,82.2072584085709,6.847092159123946,63.87601471495206,20.068018802870906,Clayey,Cotton,420
130.9848167719602,49.01773251306742,22.008251348145144,25.55236356276314,79.99708034183203,7.130259988559459,67.10902410091661,19.989592914660125,Clayey,Cotton,440
111.0584568849315,39.07461228424815,21.981510452641867,22.712992151052525,80.2794945110397,6.2606419599069625,88.55834573546358,19.973217656007066,Clayey,Cotton,445
101.99111060938704,36.96848943088378,24.93212784788064,25.43769190146211,77.97965830069214,5.990742886336191,73.00532839618207,20.015271996345366,Clayey,Cotton,450
110.99419346126079,40.8491083731742,18.081697142873555,23.610643905631385,78.01093607510161,6.129002861206202,80.82439843180107,20.054492744699186,Clayey,Cotton,470
135.00880450239464,42.86716201646906,15.918072810345103,23.479102169863648,81.88108755056815,6.760383723157446,86.90720065285632,19.88801085481567,Clayey,Cotton,490
127.03246898764789,36.90453295818962,18.059278098024958,24.911714489129395,76.28383227240731,7.107014078481433,92.07070272461615,20.134434199062984,Clayey,Cotton,495
103.09944467386799,41.78749387086353,17.09321003272023,24.15043762231903,84.45388507220717,6.579132411279436,80.97940869988136,19.834581499980754,Clayey,Cotton,500
121.8684328726981,40.05603596721329,17.162208891189476,25.078010684291005,81.30426612934207,6.816373816267274,80.04996322696329,19.93385476714553,Clayey,Cotton,520
100.84367633648712,36.968142891598006,18.040364777984042,22.923866793870893,82.59881111784681,7.609984655713278,92.99097747589312,19.939972183664793,Clayey,Cotton,540
121.06504441247897,53.07851742652166,19.025623375433334,23.329428947501377,76.80016008171029,7.920708779350385,79.89832846211922,20.012166663198144,Clayey,Cotton,545
117.9031823353715,50.07567014186446,19.024505132207178,22.899646525846265,82.42617874321549,6.396485294518804,66.48525845301216,19.897502713257595,Clayey,Cotton,560
120.91830608494233,36.02899096165522,24.024328327438365,23.442874060563604,81.68709223974183,7.41908986468035,99.56678141130635,20.222875964444576,Clayey,Cotton,570
129.07128935569978,59.99171804651583,21.90625366260061,24.673133676303376,79.12994687255771,5.833532997808156,71.94188066225193,19.837302641652467,Clayey,Cotton,615
132.0814465760937,51.914980289464744,19.223174908371817,24.081549521136612,76.65471888478675,6.3876221795727135,62.10107277863305,19.89063022049329,Clayey,Cotton,660
106.89923602571375,44.917722066735244,24.912712544439547,23.153021784060137,83.49943169132402,7.143953931789415,71.68577410073205,19.89260147429511,Clayey,Cotton,800
121.08200372364325,45.02434656250959,22.11872058124732,22.563249395420883,81.23058271580507,6.442029239376462,64.5243829732958,20.049973619738694,Clayey,Cotton,890
118.08138573021517,44.86608532030154,22.954466476738673,23.35314963496754,77.35447284465407,7.9313921405051815,71.52369438792304,20.12783540314236,Clayey,Cotton,900
117.08089513949037,55.898925690988875,15.027241166186833,25.843407673063197,77.13569997083627,7.373032690402765,89.01598583452508,20.040852986787343,Clayey,Cotton,980
107.01112448133925,58.07081838750711,14.830715172622146,23.786883114816632,75.86426265053422,7.3884745850491,76.54673880441706,20.132818870951958,Clayey,Cotton,1000
99.89077865366008,45.93271143543844,18.062511319031696,24.160473351420652,75.8709834626383,6.475335478646939,69.02938649045211,19.960860670978388,Clayey,Cotton,1005
139.9877928888601,38.046020354562295,14.922901437989665,24.10028248094549,75.86551993632271,5.980846411706845,69.78604201043443,19.8555534291781,Clayey,Cotton,1070
133.0525207907627,56.931934576657845,19.030592498625353,23.381462289526823,75.99054298174029,7.985611517792213,84.1027803768723,20.062944694641576,Clayey,Cotton,1120
100.00587462890277,51.789362668979976,18.972435250533213,23.54616421327237,82.51648172699618,7.842383465036454,93.40459301952808,20.151652895701964,Clayey,Cotton,1145
100.14524438211603,47.88638310773835,16.931414233627542,23.864596615456907,82.98798295166944,7.790541908640228,66.23661269050197,20.1373510451376,Clayey,Cotton,1165
120.92666658215414,47.097900904460815,15.940445993370497,23.592288659684517,79.38228463413147,7.742090803551207,72.57567231316848,20.091212095938648,Clayey,Cotton,1170
108.04540492648152,37.996215628793806,24.119583883514718,23.25855609618463,76.42570351698473,7.2202583289407665,78.86239677856948,20.104230211899782,Clayey,Cotton,1200
129.23180727776722,42.91962491310867,16.005166321204964,25.579919313473138,77.89689548262587,6.882429001892391,78.73136782511479,19.974977435876813,Clayey,Cotton,1340
117.08235209964246,50.9919946439286,15.074170737512805,22.8061833386034,78.73372426818541,5.854019580381774,99.61655906100253,20.121110932305715,Clayey,Cotton,1360
126.11990503859062,46.03714336410328,25.12885258952289,24.49729325171599,81.70666243737999,6.7600581200616485,60.87445874522073,19.921862611512964,Clayey,Cotton,1440
106.00527626402389,49.012311250641744,23.999420602021733,23.095301641125257,76.45669205201968,6.849634831855862,90.43729494366775,20.059667253022376,Clayey,Cotton,1745
117.85560542538946,43.976118855341824,22.976513566360637,22.013479917562993,82.76460125729555,6.829012566225201,67.19436975076799,19.96537452466696,Clayey,Cotton,1760
136.17565537007093,36.133313948404634,23.98704122683761,22.829202577451756,80.43615787257426,7.6169160539664515,90.2880434555325,19.92904179184206,Clayey,Cotton,1890
110.16754987706932,38.98962969118319,24.98833731855398,22.640578637416137,77.23984146181328,7.20176393291544,74.94869641560325,20.01155407893562,Clayey,Cotton,1905
132.96068553332324,47.06657157986487,22.836305799789148,24.945344860690962,75.58224407268474,6.887946221642208,89.62405107417548,19.95629431452222,Clayey,Cotton,1930
105.11597602139852,56.11686130485945,14.831297155304812,25.921271904220205,81.80483718610706,7.352994910516026,74.0586573255317,19.960340761964623,Clayey,Cotton,1945
101.8832607334122,48.91009555811263,20.999018659921546,24.618899952179632,84.8758052883816,6.1792015744599045,89.67342307410217,20.130854539820703,Clayey,Cotton,1965
112.08740441201559,54.07414135945847,14.983252488240733,25.31290183996488,81.60145976831426,6.170324912232739,76.73171762805023,19.821365840092675,Clayey,Cotton,2040
122.94675516652694,39.113609603006196,24.03703439239269,25.161816036150682,78.22355818143842,7.601652316426308,85.96937487907964,20.024231972148595,Clayey,Cotton,2240
132.7759896411119,47.07620533168703,23.928002051409642,24.425479019037635,79.18180236298451,7.284772276714118,90.80904493312026,20.19975131171641,Clayey,Cotton,2260
136.0114270321281,35.81990834770778,20.038266468110315,23.14138308488983,84.97834932128701,6.927341570705041,71.15010392610132,19.975325948304857,Clayey,Cotton,2510
125.99464926545846,38.066713257048114,23.018486508461578,25.2283007831116,83.51945421199149,6.2300803847446895,88.44631990317842,20.00550130896741,Clayey,Cotton,2610
103.97472835283973,46.9096813537693,17.818223825908262,24.178673540106523,77.0510057779608,7.759506193748835,90.772799071354,20.1282858985774,Clayey,Cotton,2660
121.94944119235248,59.09780462862459,17.96188883048081,23.54298093230149,83.70006836660106,6.188801850661972,79.97435752283107,19.864436624486387,Clayey,Cotton,2700
134.08967252208907,56.06733766052795,17.974051201880698,23.851865499512787,84.0489450597872,6.611168421140375,70.84634539106086,19.850257665859353,Clayey,Cotton,2745
112.89003752245488,36.86213376927075,19.974861192754364,25.182990604937668,78.94540393982595,7.42887739108057,97.05542708092003,20.195843568539374,Clayey,Cotton,3100
123.00217941792225,44.02658991643658,21.08471384317795,25.618948563918867,75.02071700364235,7.561331579259771,91.32313426305892,19.94932109267155,Clayey,Cotton,3200
99.91293245569892,41.11839381964475,21.975866310079045,22.498159861607935,84.60783136316951,7.405766295814136,93.37571627945587,20.00083323263583,Clayey,Cotton,3900
131.1857740071712,38.05801657090406,19.144977226124265,23.848810872822874,75.51903431580408,6.8014660611685605,90.3405521499162,19.951352974520447,Clayey,Cotton,3950
126.00735581656751,49.84627626184783,19.237027884650868,24.655570603398946,81.72608733560507,6.623319118892164,78.50505193350216,19.97115887170051,Clayey,Cotton,4100
101.91251119767452,52.91431180885116,21.012317663071098,22.935148293978727,76.19011179345928,6.74840769181976,91.49522264315854,19.923247264819828,Clayey,Cotton,4900
108.91216802018964,35.94272400603543,17.992691953876662,25.400782093504194,76.4138964405546,7.402917114553711,62.44681382013275,20.081794467241508,Clayey,Cotton,6475
113.01929725829474,41.044191616294405,19.735175417874682,24.84149741541401,80.45359177896016,7.397989049780315,96.05056444346646,20.015385102328345,Clayey,Cotton,9270
130.9888094451762,34.99507975509434,17.960677043200477,24.641232652626993,82.37414628229072,7.012842365113108,63.9927216254045,59.98176892559573,Clayey,Cotton,420
135.0824664329923,42.760218421089306,15.945623057153087,23.394688037889203,81.84913927487847,6.7755383611102395,86.77858554493125,60.0421889614106,Clayey,Cotton,490
99.83590805727302,45.994169338166216,17.974812345018528,24.14944838066853,75.99038918891956,6.515667164977034,69.09690309250156,60.1131215302234,Clayey,Cotton,1005
123.088586190666,38.91537893129949,23.88434210786946,25.146425437081483,78.16901498665806,7.587510007076065,86.03127320482348,59.84920760878542,Clayey,Cotton,2240
116.97721007456737,55.904101838485985,14.96649842440248,25.6862017813166,76.9915615957733,7.281419364721079,89.09035735684377,60.079197435078804,Clayey,Cotton,980
121.05277278610237,35.84663052594639,24.07175579458657,23.675453435682194,81.97402134124371,7.526204003022981,99.48467764262156,60.07845850590271,Clayey,Cotton,570
100.96792517078592,58.23679999679605,17.790410504066056,25.678663036733926,81.32796734540466,6.72655571693731,78.4981657489466,60.16452874361553,Clayey,Cotton,400
107.10730972946759,42.094611970392236,24.06944818914804,22.17039943561398,84.78731846960933,6.265961404884534,85.82806168430788,59.806881475070966,Clayey,Cotton,330
99.84399981232087,41.1238788018126,21.84424148019119,22.587727870614874,84.43816629176422,7.121123872860976,93.33988019447929,59.70321598389714,Clayey,Cotton,3900
124.91411559608204,38.99108500349269,20.946230195435064,25.124571187432693,82.22004098078241,7.943332711534004,94.91639349639829,59.86609533400006,Clayey,Cotton,1900
105.02015095605486,59.91481579110856,23.172974117139464,23.529841248978414,77.10431199549673,6.390966682103694,87.62588833233052,60.14241771659852,Clayey,Cotton,1150
101.99203487780628,46.13053141659012,19.134960355717872,22.634406730739265,82.52171585613833,6.580553005516505,81.35035371136769,60.02303686513617,Clayey,Cotton,1150
131.02826647420608,48.835992537318695,21.985616382359616,25.461214049894444,79.80173245072784,7.369668263287356,67.14647115536211,59.95020177287489,Clayey,Cotton,440
138.90588014167406,35.09623130859559,14.925774655594429,25.232267162903497,83.55036982598007,5.752708184966489,86.3152213331062,60.13086804564281,Clayey,Cotton,440
107.9555099766095,36.066759751351896,18.98123766632172,22.819882143232352,77.53810151332915,7.181533761881049,64.65869606219725,60.21139123961648,Clayey,Cotton,340
118.06922370237957,45.08099763975986,22.963690798040254,23.447172441067547,77.47919969387961,8.023166254999461,71.93726500044905,60.07663584887596,Clayey,Cotton,900
106.85307438647885,51.10585757210966,21.99117924375106,24.919402900347578,78.0661477538212,6.068759746503277,79.55632294294665,59.972436317488665,Clayey,Cotton,1100
131.05415006401182,60.06148295923986,16.918286553980504,25.25522826588347,81.86754669254101,7.370815130849906,83.50489992471691,20.06537013651977,Clayey,Cotton,250
130.93049387540808,59.89265149454723,17.152329904444734,25.37315242407465,81.99088606809015,7.45064464075344,83.39255530815993,20.009762947426548,Black,Cotton,250
130.9335963393096,60.14013113003028,17.137162732468443,25.376809558989134,81.82389328021569,7.362124699794518,83.66447326970186,20.017474555785334,Black,Cotton,250
